review_id,review_snippet,score,pred_sentiment,action,summary,ner_locations,Discount_Code,true_sentiment,Rec_1_City,Rec_1_Country,Rec_1_Reason,Rec_1_Activities,Rec_2_City,Rec_2_Country,Rec_2_Reason,Rec_2_Activities,Rec_3_City,Rec_3_Country,Rec_3_Reason,Rec_3_Activities
8c1bf6b5-f637-4f42-a8bd-e6d42ec0034c,came nonexistent view loved really enjoyed stay no...,5,positive,RECOMMENDATION,"The hotel stay was enjoyable with a pleasant atmosphere, friendly staff, and a good location, despite some minor issues with the room view.","paris, luxembourg",,positive,Paris,France,NER_Location_Match,"Museum visit, Wine tasting",Lyon,France,RAG_Activity_Match,"Gastronomic tour, Historic center stroll",Toulouse,France,RAG_Activity_Match,"City tour, Food market visit"
728b5678-9e17-410f-8e6c-30cd0fc4be21,amazing personal service not tell impressed level ...,5,positive,RECOMMENDATION,"The review highlights exceptional personal service, impressive accommodations, and a great overall experience at the hotel.","dallas, chicago",,positive,Milan,Italy,RAG_Activity_Match,"Fashion district walk, Duomo rooftop tour",Dresden,Germany,RAG_Activity_Match,"Historic center walk, Art gallery visit",Warsaw,Poland,RAG_Activity_Match,"Old Town tour, Museum of Polish History"
d365d0ca-4766-40b0-9e20-153b79c4eaa7,room/casino not just relaxing short trip 4 nights ...,3,neutral,DISCOUNT,"The review highlights both positive aspects like the pool and beautiful views, as well as negative issues such as musty room smell and unhelpful casino staff.",punta cana,SORRY_2026,neutral,,,,,,,,,,,,
1d86acd2-9989-4f08-88c6-f7380a044f1a,"wonderful trip stayed hotel 5th 12th great time, c...",4,positive,RECOMMENDATION,"The hotel stay was enjoyable with excellent service, great food, and a beautiful location.",,,positive,Sharm El Sheikh,Egypt,RAG_Activity_Match,"Scuba diving, Bedouin dinner",Antalya,Turkey,RAG_Activity_Match,"Beach day, Boat tour",Sharm El Sheikh,Egypt,RAG_Activity_Match,"Snorkeling, Boat excursion"
255c1140-e585-4f4b-bdc2-6c3008467e5a,crappy overpriced place saving grace location amst...,2,negative,DISCOUNT,"The hotel is overpriced with poor service, worn furniture, and issues with room conditions, despite a good location.",amsterdam,SORRY_2026,negative,,,,,,,,,,,,
b922eb5c-c0ec-4ae9-bd12-ff13c64eb0e3,best price boston 3-star stayed friday june hotel ...,4,positive,RECOMMENDATION,"The hotel offers good prices, a convenient location, and clean accommodations, but the restaurant's breakfast buffet is disappointing.","inn, boston",,positive,Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion",Brussels,Belgium,RAG_Activity_Match,"Chocolate tasting, Beer tour",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting"
cce4ed03-350d-4d0e-b500-abae56e1ee12,"loved majestic hi returned majestic colonial 4,200...",3,neutral,DISCOUNT,"The review highlights both positive experiences and significant issues during the stay, leading to a neutral overall sentiment.",,SORRY_2026,neutral,,,,,,,,,,,,
9fb0f908-baca-44d6-9f8b-51574a2a748c,great hotel spent days melia hotel berlin fantasti...,5,positive,RECOMMENDATION,The review highlights a fantastic stay at a centrally located hotel with clean rooms and helpful staff.,berlin,,positive,Berlin,Germany,NER_Location_Match,"Museum Island visit, Nightlife tour",Berlin,Germany,NER_Location_Match,"Berlin Wall memorial, Street art tour",Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit"
3e1dd733-0490-4c0a-b334-0bf427c6cf25,"secrets excellence, sorry nothing excellent resort...",1,negative,DISCOUNT,"The reviewer had a disappointing experience at the resort, citing poor food, service, and overall quality compared to expectations.",,SORRY_2026,negative,,,,,,,,,,,,
ff5457b8-6fe7-432d-a55d-f35a58071784,hix great experience stayed loft 1 casa rodonda ea...,5,positive,RECOMMENDATION,"The review highlights a great experience at the hotel with beautiful views, a relaxing atmosphere, and enjoyable activities, despite a minor incident with stolen snorkel gear.","red beach, bay beach, vieques",,positive,Crete,Greece,RAG_Activity_Match,"Beach day, Local winery tour",Santorini,Greece,RAG_Activity_Match,"Wine tasting, Volcano excursion",Madeira,Portugal,RAG_Activity_Match,"Levadas hiking, Wine tasting"
a017d593-13dc-4787-b8d0-8337fa911507,not best night sleep stayed holiday inn beacon hil...,3,negative,DISCOUNT,"The hotel stay was disappointing due to noise issues, inadequate housekeeping, and an overpriced room.","boston, inn beacon",SORRY_2026,neutral,,,,,,,,,,,,
34d46f22-46db-4fe0-bef2-f08a16e7028c,best hotel service location date 25/11/2007i just ...,5,positive,RECOMMENDATION,"The reviewer had an enjoyable stay at the hotel, praising the excellent service and location.",belfast,,positive,Valletta,Malta,RAG_Activity_Match,"Harbor cruise, Historical sites",Valletta,Malta,RAG_Activity_Match,"Harbor cruise, History museum visit",Valletta,Malta,RAG_Activity_Match,"Harbor cruise, Nightlife tour"
9fa60f20-9a2e-4d30-9c25-ba7061cb17b6,"disaster area hotel doubt worst place stayed life,...",1,negative,DISCOUNT,"The hotel is described as a disaster area with tiny, dingy rooms and poor conditions, making it an unpleasant stay.",,SORRY_2026,negative,,,,,,,,,,,,
320eb38e-6ca9-4acf-9815-4f87480c7a5a,dial 911 read room room hot window cooler did n't ...,1,negative,DISCOUNT,"The review describes a series of serious issues with the hotel, including a lack of air conditioning, malfunctioning alarms, and uncomfortable accommodations, leading to a terrifying experience.",,SORRY_2026,negative,,,,,,,,,,,,
13941ef5-13e1-4500-a7c6-99a9bd39fe33,not family place family wanted spend couple days s...,2,negative,DISCOUNT,"The hotel was not suitable for families, had hidden costs, and did not provide good value for money.",seattle,SORRY_2026,negative,,,,,,,,,,,,
29de1236-af36-4e13-9b71-2b7404085748,"subtle changes reduced atmosphere, year family vac...",3,negative,DISCOUNT,"The review expresses disappointment over changes in the hotel's atmosphere and dining options, leading to a less enjoyable experience compared to previous visits.",,SORRY_2026,neutral,,,,,,,,,,,,
64da0162-7e73-41c5-a59e-eb26abe6fb5b,comfortable stay nice place stay wife daughter got...,4,positive,RECOMMENDATION,The hotel stay was comfortable with decent service and enjoyable amenities.,"beijing, china",,positive,Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art",Pamukkale,Turkey,RAG_Activity_Match,"Thermal pools, Ancient Hierapolis tour",Dresden,Germany,RAG_Activity_Match,"Art gallery tour, River Elbe walk"
3f3daef2-b039-4dba-88d1-68550b2dab7f,good value good rooms overpriced food just returne...,4,positive,RECOMMENDATION,"The hotel offers good value and clean rooms, but the food prices are considered overpriced.",moreat,,positive,Granada,Spain,RAG_Activity_Match,"Alhambra visit, Flamenco show",Malaga,Spain,RAG_Activity_Match,"Beach day, Picasso Museum visit",Seville,Spain,RAG_Activity_Match,"Cathedral tour, River cruise"
3715f72a-e08b-4c6d-aa23-083a402cb163,excellent resort great time intercontinental hotel...,5,positive,RECOMMENDATION,"The review highlights an excellent experience at the resort, particularly enjoying the pool, beach area, and dining at Ruth's Chris Steakhouse.",san juan,,positive,Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour",Seville,Spain,RAG_Activity_Match,"Cathedral tour, River cruise",Valletta,Malta,RAG_Activity_Match,"Harbor cruise, Nightlife tour"
47e6d8d9-74bd-412a-9147-ad0531ce24e9,paradise went hotel 2002 august 2003 book august 2...,5,positive,RECOMMENDATION,"The review mentions both positive aspects like the nice pool and rooms, and negative experiences with water-related issues.","portugal, japonese el romantico",,positive,Lisbon,Portugal,NER_Location_Match,"Fado music show, Wine tasting",Porto,Portugal,NER_Location_Match,"Wine tasting, River cruise",Coimbra,Portugal,NER_Location_Match,"University tour, Fado music show"
46a737f9-0544-41d4-a558-8f1b8feeea4e,fantastic hotel habita amazing hotel located cool ...,5,positive,RECOMMENDATION,"The hotel offers exceptional service, a beautiful atmosphere, and great value for money in a central location.","mexico city, mexico",,positive,Madrid,Spain,RAG_Activity_Match,"Prado Museum visit, Tapas crawl",Madrid,Spain,RAG_Activity_Match,"Cultural show (Flamenco), Food tasting",Barcelona,Spain,RAG_Activity_Match,"City tour, Nightlife tour, Food tasting"
df30491a-33c6-4b1e-b934-3383e7909299,"come n't understand bad reviews, hotel simple got ...",4,positive,RECOMMENDATION,"The hotel offers a comfortable bed, clean bathroom, and excellent price, conveniently located near Pike Place Market.",,,positive,Amman,Jordan,RAG_Activity_Match,"Citadel visit, Local market tour",Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Pinxtos tour"
c5ed16b3-ca89-4d48-a2bb-62366c5308ff,great location hard beds booked reading reviews tr...,3,neutral,DISCOUNT,"The hotel has a great location with helpful staff, but the beds are hard and the rooms are small and lack windows.","shenzhen, hong kong, tripadvisor, china",SORRY_2026,neutral,,,,,,,,,,,,
53d7fef4-368f-4c73-9147-a66c9db13de0,nice location friendly staff hotel active city cen...,4,positive,RECOMMENDATION,"The hotel offers a great location, friendly staff, and newly refurbished rooms, making it a convenient choice for exploring major attractions in Paris.",paris,,positive,Paris,France,NER_Location_Match,"Museum visit, Wine tasting",Nice,France,RAG_Activity_Match,"Beach day, Museum visit",Toulouse,France,RAG_Activity_Match,"City tour, Food market visit"
e88d8eb1-082d-4c6b-8811-b19b8f3e4171,disappointed say anticipating stay hotel monaco ba...,2,negative,DISCOUNT,"The review expresses disappointment with the hotel's service, decor, and overall experience despite some positive remarks about the housekeeping staff.","monaco, tripadvisor",SORRY_2026,negative,,,,,,,,,,,,
46462107-09d2-436b-b8e3-c18e3761b9ec,beautiful resort beautiful gardens friendly staff ...,3,positive,RECOMMENDATION,"The resort features beautiful gardens, friendly staff, and a nice beach, with no significant complaints.","south beach, miami",,neutral,Nice,France,RAG_Activity_Match,"Beach day, Old Town walk",Nice,France,RAG_Activity_Match,"Beach day, Museum visit",Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion"
4b67410e-91d0-45f4-9b91-0b8547f94dec,"not problem, normally kind hotel 3 stars, hotels s...",4,positive,RECOMMENDATION,"The hotel offers a good location, friendly staff, and comfortable rooms at a reasonable price.",,,positive,Innsbruck,Austria,RAG_Activity_Match,"Cable car ride, Old Town visit",Limassol,Cyprus,RAG_Activity_Match,"Beach day, Castle visit",Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit"
1a6e9cd9-ab4e-4893-914a-5d2f1cb69f61,shang mid-life identity crisis absolutely agree pr...,2,negative,DISCOUNT,"The review expresses disappointment with the hotel's service, style, and overall experience, highlighting a mismatch between expectations and reality.","taipei, mo, sydney",SORRY_2026,negative,,,,,,,,,,,,
047d1f3b-5cb4-4ce4-8619-99eaed2f4aa1,not 5 star just got 7 jan 1 week vacation hotel 4 ...,3,negative,DISCOUNT,"The hotel experience was disappointing due to poor food quality, service issues, and unhelpful staff.",,SORRY_2026,neutral,,,,,,,,,,,,
79150229-8757-4baa-8da8-97ce82e13a22,great location hollow walls/floors location hotel ...,2,negative,DISCOUNT,The hotel has a perfect location but suffers from noise issues and basic room amenities.,bbc1,SORRY_2026,negative,,,,,,,,,,,,
099c87dc-29fe-4b43-9dbc-cb5c5aa21306,"globus tour stayed globus tour, tram/ bus/train/ s...",4,positive,RECOMMENDATION,The hotel is conveniently located near public transport and has helpful staff and clean rooms.,,,positive,Bucharest,Romania,RAG_Activity_Match,"Palace of Parliament tour, Historic center visit",Braga,Portugal,RAG_Activity_Match,"Historic churches tour, Local pastry tasting",Istanbul,Turkey,RAG_Activity_Match,"City tour, Boat ride on the Bosphorus"
b3bd1068-82e8-4fa4-8b02-64bf0a7e70f1,"gem, spent 2 nights hotel wife son usa holiday, kn...",4,positive,RECOMMENDATION,"The hotel offers great value with spacious rooms, friendly staff, and a convenient location, despite some minor issues with pillows and elevator access.","inn, hollywood, santa",,positive,Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour",Nice,France,RAG_Activity_Match,"Beach day, Museum visit",Seville,Spain,RAG_Activity_Match,"Cathedral visit, Cultural show (Flamenco)"
527e5672-3fe6-4f6a-af9f-ce1a4668cb34,hilton just fine scottish couple decided visit ber...,4,positive,RECOMMENDATION,"Despite an initial overbooking issue, the hotel's location, staff service, and breakfast options contributed to a positive experience.",berlin,,positive,Berlin,Germany,NER_Location_Match,"Museum Island visit, Nightlife tour",Berlin,Germany,NER_Location_Match,"Berlin Wall memorial, Street art tour",Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour"
e6e11fc7-1e5c-4bb8-8387-f4c8773c10fd,second visit ubud village resort stayed ubud villa...,5,positive,RECOMMENDATION,"The review highlights a wonderful experience at Ubud Village Resort, emphasizing its luxurious amenities and excellent service, making it a preferred choice for future visits.",,,positive,Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour",Sofia,Bulgaria,RAG_Activity_Match,"Rila Monastery day trip, Food tasting",Zurich,Switzerland,RAG_Activity_Match,"Lake cruise, Museum visit"
54d938da-735c-4be2-b028-c9751aec4711,"stay clear, couples went amsterdam weekend trip 20...",1,negative,DISCOUNT,"The hotel experience was marred by extreme heat, a theft incident, and poor response from the staff, despite some positive aspects like cleanliness and location.",amsterdam,SORRY_2026,negative,,,,,,,,,,,,
7f720357-961c-4028-8e36-9c6aee668ce0,brilliant beautiful friendly not understand compla...,4,positive,RECOMMENDATION,"The hotel is described as beautiful and friendly, with a magnificent setting and helpful staff, making it a great choice for special occasions.",,,positive,Muscat,Oman,RAG_Activity_Match,"Sultan Qaboos Grand Mosque visit, Beach day",Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion",Varna,Bulgaria,RAG_Activity_Match,"Beach day, Nightlife tour"
11ffabba-371e-47c9-97c6-084044319e4a,subterranean inn par view yes view posted reviews ...,2,negative,DISCOUNT,"The review highlights both positive aspects, such as the stunning views and accommodating staff, and negative aspects, including odor issues and lack of air conditioning.",,SORRY_2026,negative,,,,,,,,,,,,
2f73205d-0119-4e1d-9750-c1e16ff894e1,"loved, stayed sofitel june 2004 9 nights, fantasti...",5,positive,RECOMMENDATION,"The reviewer had a fantastic stay at Sofitel, praising the location, luxurious room, and helpful staff.",ny,,positive,Paris,France,RAG_Activity_Match,"Museum visit, Wine tasting",Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour",Sharm El Sheikh,Egypt,RAG_Activity_Match,"Scuba diving, Bedouin dinner"
e3abf019-945d-4a11-8f41-967440cbcff8,"overpriced stayed dump coming online, look beautif...",1,negative,DISCOUNT,"The hotel was overpriced and disappointing, with uncomfortable beds, poor cleanliness, and inadequate amenities.",,SORRY_2026,negative,,,,,,,,,,,,
a8d7faff-c7eb-42ae-a99d-cdcb37308d98,"great location stayed hotel luxer night, great loc...",3,positive,RECOMMENDATION,"The hotel has a great location, clean rooms, and comfortable facilities, making it a recommended choice for travelers.",canada,,neutral,Zurich,Switzerland,RAG_Activity_Match,"Lake cruise, Museum visit",Bruges,Belgium,RAG_Activity_Match,"Canal cruise, Brewery visit",Zurich,Switzerland,RAG_Activity_Match,"Lake Zurich cruise, Chocolate factory visit"
8e73d636-a679-4d1a-b22b-7c8c2f2f8fb9,hotel krasnapolsky just returned stay hotel krasna...,2,negative,DISCOUNT,"The review expresses mixed feelings about the stay at Hotel Krasnapolsky, highlighting both positive aspects like location and breakfast, and negative points such as room quality and unpleasant smells.",amsterdam,SORRY_2026,negative,,,,,,,,,,,,
ba54ff16-dc65-48e5-95e4-7d393d14c2e8,sleek modern hotel outside central boston we__Ç_é...,5,positive,RECOMMENDATION,"The hotel offers a sleek, modern experience with clean rooms, comfortable beds, and helpful staff, making it a great choice despite its location outside central Boston.",boston,,positive,Brussels,Belgium,RAG_Activity_Match,"Chocolate tasting, Beer tour",Mykonos,Greece,RAG_Activity_Match,"Beach party, Boutique shopping",Bruges,Belgium,RAG_Activity_Match,"Canal cruise, Brewery visit"
b70b5dec-e861-48f4-802f-6ccc5e5b3b76,good location value everybody agrees location not ...,4,positive,RECOMMENDATION,"The hotel offers a great location, helpful staff, and comfortable accommodations, providing overall good value.",,,positive,Dresden,Germany,RAG_Activity_Match,"Historic center walk, Art gallery visit",Bucharest,Romania,RAG_Activity_Match,"Palace of Parliament tour, Historic center visit",Bucharest,Romania,RAG_Activity_Match,"Palace of Parliament tour, Old Town pub crawl"
a0004dba-bda1-4fd1-b421-58be230c3116,nightmare start dates family went feb11-18 huge pr...,2,negative,DISCOUNT,"The review describes a disappointing experience with mosquito infestations, inadequate room maintenance, and unsatisfactory food options, despite some positive notes about staff friendliness and entertainment.",,SORRY_2026,negative,,,,,,,,,,,,
1e7693cc-291b-46c3-b618-0fa2a3cef840,sorry outdated boring moment walked lobby thought ...,1,negative,DISCOUNT,"The hotel is outdated and does not match its marketing, with poor customer service.",spain,SORRY_2026,negative,,,,,,,,,,,,
e4c43981-f9e3-4e19-8dda-88be45a207c7,central amsterdam just returned wonderful 5 day br...,5,positive,RECOMMENDATION,"The reviewer had a wonderful stay in Amsterdam, praising the hotel's location, staff, and cleanliness, and expressing eagerness to return.","nh city, amsterdam, luxembourg",,positive,Amsterdam,Netherlands,NER_Location_Match,"Canal cruise, Museum visit",Amsterdam,Netherlands,NER_Location_Match,"Cycling tour, Van Gogh Museum visit",Rotterdam,Netherlands,RAG_Activity_Match,"Architecture tour, Harbor cruise"
9c98f08d-99f1-4c18-b04a-88c808a0d2e4,good know not know rooms room window opened small ...,2,negative,DISCOUNT,"The review highlights issues with a bad smell in the room and poor bathroom conditions, leading to a negative experience.",,SORRY_2026,negative,,,,,,,,,,,,
4a58c2d0-9547-4499-9e9f-1d0df0c476bf,stay desperation stamford plaza airport hotel sydn...,1,negative,DISCOUNT,"The hotel experience was disappointing due to poor room quality, inadequate service, and subpar food.",sydney,SORRY_2026,negative,,,,,,,,,,,,
9f579e72-d0fe-49d0-8366-564ff5654420,gday menzies hotel ok fine central sydney location...,3,neutral,DISCOUNT,The hotel has a great central location but lacks plush accommodations and has an unusual breakfast setup.,,SORRY_2026,neutral,,,,,,,,,,,,
4a080f6c-44dd-4616-93ba-0782191d2256,stay away just got 4 night stay place beautiful cl...,1,negative,DISCOUNT,"The review expresses strong dissatisfaction with the hotel's food, service, and overall experience, highlighting issues such as poor customer service, long wait times, and pest problems.",,SORRY_2026,negative,,,,,,,,,,,,
fc971577-f892-48cc-a7a3-8f204963f613,"stay, place like hell, u pay terrible experience, ...",1,negative,DISCOUNT,"The hotel experience was terrible due to rude service, unclean rooms, and poor amenities.","stinked, ehre",SORRY_2026,negative,,,,,,,,,,,,
4576df9f-b2af-4bdc-b7e6-56afef8686d0,clean room friendly service clean rooms friendly s...,4,positive,RECOMMENDATION,"The hotel offers clean rooms and friendly service, along with a great breakfast selection.",,,positive,Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art",Muscat,Oman,RAG_Activity_Match,"Sultan Qaboos Grand Mosque visit, Beach day",Salalah,Oman,RAG_Activity_Match,"Beach day, Frankincense trail tour"
81fc9e1e-9dc9-43ae-92cb-d96537d87481,"disappointed 4-day unpleasant stay, hotel far leve...",1,negative,DISCOUNT,"The review expresses disappointment with the hotel's quality, amenities, and comfort, despite acknowledging the friendly staff.",,SORRY_2026,negative,,,,,,,,,,,,
18ccba46-58cd-40d1-998c-e19a12b4d72f,"okay hotel strange feel, staff friendly quite cold...",3,neutral,DISCOUNT,"The hotel is clean and conveniently located, but lacks charm and has a cold atmosphere.",,SORRY_2026,neutral,,,,,,,,,,,,
ddfa945e-3fc2-489e-bb14-f80ee00f0b24,bad management participant phoenix rock n roll mar...,1,negative,DISCOUNT,The review expresses dissatisfaction with the hotel's management and miscommunication regarding shuttle services for a marathon event.,,SORRY_2026,negative,,,,,,,,,,,,
8cac821a-a374-4793-bf34-6182a156152a,fabulous gem hotel lovely family-run hotel perfect...,5,positive,RECOMMENDATION,"A fabulous family-run hotel in a perfect location with welcoming staff and spacious, beautifully decorated rooms.",,,positive,Florence,Italy,RAG_Activity_Match,"Uffizi Gallery visit, Gelato tasting",Florence,Italy,RAG_Activity_Match,"Art gallery tour, Cooking class",Pisa,Italy,RAG_Activity_Match,"Leaning Tower visit, River walk"
cbda5658-2a71-4455-b41b-0aeedba153c5,great place concerning hotel montreal happy servic...,5,positive,RECOMMENDATION,"The hotel offers great service, a good breakfast, and a central location, making it a recommended choice for travelers.",,,positive,Toulouse,France,RAG_Activity_Match,"City tour, Food market visit",Brussels,Belgium,RAG_Activity_Match,"Chocolate tasting, Beer tour",Bucharest,Romania,RAG_Activity_Match,"Palace of Parliament tour, Historic center visit"
faa50956-7543-4a11-9ec3-3a51ae708a3c,average hotel high price stayed 1 night city view ...,3,neutral,DISCOUNT,"The hotel is average with a nice view and comfortable beds, but the price is considered high.",,SORRY_2026,neutral,,,,,,,,,,,,
4f9635b4-20a8-4107-ae99-9ccf4c5a0f7c,"bit noisy, small old hotel beautiful location hear...",3,neutral,DISCOUNT,The hotel has a beautiful location in Florence but is noisy and the amenities are outdated.,,SORRY_2026,neutral,,,,,,,,,,,,
a710058c-d78b-4da3-a4b8-b59be010035f,just missed spot hotelin airport complex connected...,2,negative,DISCOUNT,"The hotel experience was disappointing due to poor staff attention, incorrect information, and subpar amenities.",,SORRY_2026,negative,,,,,,,,,,,,
70d68148-cb75-4d1d-b7f7-650ba7d33ef9,"not stay hotel dump, agree previous contributions,...",1,negative,DISCOUNT,The hotel is described as a poorly maintained motel with unhelpful staff and misleading advertising.,san francisco,SORRY_2026,negative,,,,,,,,,,,,
92f7741e-84a8-4a50-8392-9fb95366d0f3,"great got room, went majestic colonial february va...",4,positive,RECOMMENDATION,"The review highlights both positive aspects of the resort, such as the beach and staff, and negative experiences related to overbooking and accommodation issues.",,,positive,Malaga,Spain,RAG_Activity_Match,"Beach day, Picasso Museum visit",Agadir,Morocco,RAG_Activity_Match,"Beach day, Surf lesson",Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion"
18b2178f-bd9a-451a-b318-b985f75fc4d0,quaint cozy excellent location like european hotel...,3,positive,RECOMMENDATION,"The hotel offers a cozy atmosphere with an excellent location and helpful staff, despite some small room sizes.",,,neutral,Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit",Paris,France,RAG_Activity_Match,"Museum visit, Wine tasting",Vienna,Austria,RAG_Activity_Match,"Opera visit, Schnitzel tasting"
4c2917b8-f1df-4284-a9ad-e4d57e3c5dff,"boutique style stayed lkf times business, tries av...",3,neutral,DISCOUNT,The hotel stay was comfortable but had issues with room readiness and lack of facilities.,,SORRY_2026,neutral,,,,,,,,,,,,
24638b3b-02ef-4d4f-85f0-d4cc4d179174,hipsters no wife dying try new w close work took a...,2,negative,DISCOUNT,"The hotel experience was disappointing due to poor service, uncomfortable room design, and a loud party atmosphere that detracted from the stay.",,SORRY_2026,negative,,,,,,,,,,,,
ce8dc7f0-56e8-46f3-a59c-2771488de37d,"average good location, no door wheel chair access,...",3,negative,DISCOUNT,"The hotel has a good location, but the lack of wheelchair access and the hassle with the loading dock made for a frustrating experience.",,SORRY_2026,neutral,,,,,,,,,,,,
8363b2ef-2ec6-4f70-a01a-065c83d62b84,"friendly basic good points:1. friendly staff2, exc...",2,negative,DISCOUNT,"The hotel has friendly staff and a great location, but the rooms are small and noisy with basic amenities.",,SORRY_2026,negative,,,,,,,,,,,,
e1e9558d-a4e5-41c3-b99d-cda8185c990c,central location nice rooms good value girlfriend ...,4,positive,RECOMMENDATION,"The hotel offers a central location, nice rooms, and good value, making for a great stay despite some minor downsides.",,,positive,Valencia,Spain,RAG_Activity_Match,"City of Arts and Sciences visit, Beach day",Valencia,Spain,RAG_Activity_Match,"Paella workshop, City of Arts and Sciences visit",Seville,Spain,RAG_Activity_Match,"Cathedral visit, Cultural show (Flamenco)"
713b8ab1-80af-4524-b0ce-5d5ac4d9fdb5,"time hk time hk biz, stayed hotel lkf, comes price...",3,neutral,DISCOUNT,"The hotel has a great room and fluent staff, but the breakfast options were limited and the location is challenging.",,SORRY_2026,neutral,,,,,,,,,,,,
851907fc-0966-40f3-8a07-2e984e611cce,"not worth money stayed christmas new year, booked ...",2,negative,DISCOUNT,"The hotel experience was disappointing, with minimalistic decor, noise issues, and a lack of luxury, leading to a feeling of regret for choosing this accommodation.",tripadvisor,SORRY_2026,negative,,,,,,,,,,,,
d9a0c92e-397d-46c8-afcb-7f8a84ff9fbb,"year, just got long weekend friends 2-5 july staye...",3,neutral,DISCOUNT,"The hotel has both positive aspects like friendly staff and a good location, but also negative issues such as ongoing renovations and a moldy smell in the room.",nh mexico city,SORRY_2026,neutral,,,,,,,,,,,,
41ef2bac-225d-450e-ac16-47eeed96caca,"good value just 6 days punta cana resort club, res...",4,positive,RECOMMENDATION,The review highlights good value and enjoyable aspects of the resort but also mentions frustrating service and additional charges.,"dominican republic, cana, punta cana",,positive,Malaga,Spain,RAG_Activity_Match,"Beach day, Tapas tour",Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour",Malaga,Spain,RAG_Activity_Match,"Beach day, Picasso Museum visit"
a031c12a-875c-40d3-b76c-9176b8a74c18,"asked mother stayed hotel week vacation madrid, st...",4,positive,RECOMMENDATION,"The hotel staff were accommodating and friendly, and the room was clean, making for an impressive stay in Madrid.","madrid, barcelona nights",,positive,Madrid,Spain,NER_Location_Match,"Cultural show (Flamenco), Food tasting",Madrid,Spain,NER_Location_Match,"Prado Museum visit, Tapas crawl",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting"
0e279a62-0a2f-4816-a973-3051cead0fed,"good value hotel 10 minute walk union square, rece...",3,positive,RECOMMENDATION,"The hotel offers good value with a comfortable stay and convenient location, despite being an older property.",san francisco,,neutral,Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit",Valencia,Spain,RAG_Activity_Match,"Paella workshop, City of Arts and Sciences visit",Nice,France,RAG_Activity_Match,"Beach day, Old Town walk"
f62b8f40-47db-44e5-b565-db4cd1285a26,great price okay experience stayed inn queen anne ...,3,neutral,DISCOUNT,"The hotel offers a good price and a large room with a kitchenette, but suffers from noise issues and lack of soundproofing.",,SORRY_2026,neutral,,,,,,,,,,,,
4c6fdeb9-76ce-4f42-9c65-d957ea71b1bd,"great value lovely room, stayed week husband, good...",4,positive,RECOMMENDATION,"The review highlights both positive aspects like great value and lovely room, as well as negative points such as weak cocktails and an awful nightclub.","ia, paris, great.beautiful beach",,positive,Paris,France,NER_Location_Match,"Museum visit, Wine tasting",Limassol,Cyprus,RAG_Activity_Match,"Beach day, Castle visit",Malaga,Spain,RAG_Activity_Match,"Beach day, Picasso Museum visit"
a36217ea-4bf8-497f-a0eb-3983588cd741,"hugely disappointed noisy, reading great reviews p...",2,negative,DISCOUNT,"The guest was disappointed with the noisy room despite a warm welcome and good breakfast, leading to a poor overall experience.",,SORRY_2026,negative,,,,,,,,,,,,
49b24f1e-4aa6-4e49-8c8b-17b81ded6baf,past day great husband visited ocean blue 10/28-11...,4,positive,RECOMMENDATION,"The review highlights both positive experiences and several issues during the stay, leading to a neutral overall sentiment.",,,positive,Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion",Varna,Bulgaria,RAG_Activity_Match,"Beach day, Nightlife tour",Hvar,Croatia,RAG_Activity_Match,"Boat excursion, Wine tasting"
96a168ff-4504-4b4b-9e56-ddd18e44cd78,good stay regularly business equally comfortable l...,4,positive,RECOMMENDATION,"The hotel provides a comfortable experience for both business and leisure travelers, successfully integrating customer service skills.",,,positive,Granada,Spain,RAG_Activity_Match,"Alhambra visit, Flamenco show",Seville,Spain,RAG_Activity_Match,"Cathedral visit, Cultural show (Flamenco)",Seville,Spain,RAG_Activity_Match,"Cathedral tour, River cruise"
